ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
1992-07-07 11:00:00,1.1667515,349.3511618939357,3.52,30.0,330-360,0-30,0.4001182147965876
1992-07-07 12:00:00,1.4751191,6.128008168412436,3.55,332.0,0-30,330-360,1.9019881916321917
1992-07-07 13:00:00,1.7870547,17.457294827397646,3.78,135.0,0-30,120-150,2.366205352056704
1992-07-07 14:00:00,1.901007,23.9535447396471,3.76,61.0,0-30,60-90,2.5357871924424824
1992-07-07 15:00:00,1.9434282,31.936580502704885,3.55,55.0,30-60,30-60,3.4486239977640745
1992-07-07 16:00:00,1.7436461,50.02506667390804,3.49,39.0,30-60,30-60,3.1796665639291053
1992-07-07 17:00:00,1.3566502,67.65335566451918,4.13,46.0,60-90,30-60,3.300385456271281
1992-07-07 18:00:00,0.9221257,73.83879790484657,3.43,42.0,60-90,30-60,2.359243682588472
1992-07-07 19:00:00,0.3777392,79.75008799316556,3.23,42.0,60-90,30-60,1.1801504987082152
1992-07-07 20:00:00,0.40393496,28.09840526930833,3.12,44.0,0-30,30-60,0.30787049630478125
1992-07-07 21:00:00,1.0006617,2.627166286452166,3.01,39.0,0-30,30-60,1.195908901642858
1992-07-07 22:00:00,0.32342178,357.296988407562,3.15,41.0,330-360,30-60,-1.277141398589102
1992-07-07 23:00:00,0.6406731,11.809688026841116,3.13,39.0,0-30,30-60,0.6601800983988693
1992-07-08 00:00:00,0.8882273,62.28988684744307,1.61,51.0,60-90,30-60,2.2858227355509415
1992-07-08 01:00:00,0.94166714,70.31204958248473,1.97,49.0,60-90,30-60,2.4015687195010424
1992-07-08 02:00:00,0.52810353,100.673662683393,2.39,48.0,90-120,30-60,1.63613324824256
1992-07-08 03:00:00,0.3601483,155.16348256955925,1.86,53.0,150-180,30-60,0.22844517536336117
1992-07-08 04:00:00,0.5897483,233.75575242564315,0.55,89.0,210-240,60-90,0.2171191106227912
1992-07-08 05:00:00,0.8528923,257.2447143030662,0.52,144.0,240-270,120-150,0.6781948250457126
1992-07-08 06:00:00,0.89354324,263.1455894705739,0.21,153.0,240-270,150-180,0.7699778719925239
1992-07-08 07:00:00,0.64117545,261.08647158035063,0.62,189.0,240-270,180-210,0.20017346605669295
1992-07-08 08:00:00,0.71602577,273.64016127254195,0.66,189.0,270-300,180-210,-1.5131767343557119
1992-07-08 09:00:00,1.1712859,299.4645194279533,1.14,193.0,270-300,180-210,-0.3973311237861621
1992-07-08 10:00:00,1.4133201,300.68714885004664,2.08,221.0,300-330,210-240,1.0024639057775993
1992-07-08 11:00:00,1.9115502,327.07255119045385,1.33,34.0,300-330,30-60,2.0273904051828646
1992-07-08 12:00:00,2.113117,341.4284907824273,1.38,108.0,330-360,90-120,2.28230094239162
1992-07-08 13:00:00,1.9220768,3.2725608449623564,1.07,30.0,0-30,0-30,2.5671429040916576
1992-07-08 14:00:00,1.7443246,20.899743478387165,1.57,51.0,0-30,30-60,2.302615156879701
1992-07-08 15:00:00,1.6050462,34.28604752358629,2.04,53.0,30-60,30-60,2.9930759062386345
1992-07-08 16:00:00,1.3795433,38.98974809332162,3.32,44.0,30-60,30-60,2.6894917447629885
1992-07-08 17:00:00,1.0239581,36.25206351873871,2.49,46.0,30-60,30-60,2.210783777924646
1992-07-08 18:00:00,0.89744776,25.376237843408205,3.19,38.0,0-30,30-60,1.0423077027318457
1992-07-08 19:00:00,0.66704136,8.314331404440736,1.61,199.0,0-30,180-210,0.6994208865055659
1992-07-08 20:00:00,1.16189,1.651477092416485,0.69,265.0,0-30,240-270,1.4358460668977098
1992-07-08 21:00:00,1.3480016,8.971672404465863,2.85,96.0,0-30,90-120,1.712814128491393
1992-07-08 22:00:00,1.4528763,20.2639898447832,1.78,37.0,0-30,30-60,1.8688868416872344
1992-07-08 23:00:00,1.0709367,17.94857584990251,2.36,42.0,0-30,30-60,1.3004909402073328
1992-07-09 00:00:00,0.9934536,24.43628778372872,2.45,45.0,0-30,30-60,1.185181931992533
1992-07-09 01:00:00,0.75511634,29.90982622250317,2.02,49.0,0-30,30-60,0.8304925471946494
1992-07-09 02:00:00,0.63412213,28.66497148892828,2.8,59.0,0-30,30-60,0.6504310582398551
1992-07-09 03:00:00,0.62965024,29.02720906725816,4.39,55.0,0-30,30-60,0.6437760689486978
1992-07-09 04:00:00,0.6489683,26.6702933564643,3.33,55.0,0-30,30-60,0.6725248714518759
1992-07-09 05:00:00,1.0065192,29.335513377272093,2.92,56.0,0-30,30-60,1.2046259317515937
1992-07-09 06:00:00,0.9550264,34.70422783041073,2.85,55.0,30-60,30-60,2.117984207082804
1992-07-09 07:00:00,1.1097043,44.56457439944313,3.24,55.0,30-60,30-60,2.32621993518348
1992-07-09 08:00:00,1.0492814,44.8072553277114,3.44,53.0,30-60,30-60,2.24487536963498
1992-07-09 09:00:00,0.8766831,38.26691253549072,4.2,61.0,30-60,60-90,2.012514232915133
