ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1992-08-24 05:00:00,1.7814074,243.0271072633332,0.01,327.0,240-270,300-330
1992-08-24 06:00:00,1.122359,188.75668264741444,0.32,331.0,180-210,330-360
1992-08-24 07:00:00,2.2180984,158.6472158255489,2.37,155.0,150-180,150-180
1992-08-24 08:00:00,3.5625467,153.8912256236934,4.78,152.0,150-180,150-180
1992-08-24 09:00:00,4.8136663,155.11067724908915,5.84,146.0,150-180,120-150
1992-08-24 10:00:00,5.268477,153.4276574031998,6.51,148.0,150-180,120-150
1992-08-24 11:00:00,5.329457,141.82044890741304,6.11,141.0,120-150,120-150
1992-08-24 12:00:00,5.106143,134.2352865888667,7.66,141.0,120-150,120-150
1992-08-24 13:00:00,5.083257,157.03711521068593,4.64,155.0,150-180,150-180
1992-08-24 14:00:00,7.045053,211.54089908566291,6.55,215.0,210-240,210-240
1992-08-24 15:00:00,8.496847,226.26573655285148,9.26,224.0,210-240,210-240
1992-08-24 16:00:00,8.284453,225.45110085727413,10.48,224.0,210-240,210-240
1992-08-24 17:00:00,8.301105,224.7201057306036,9.75,221.0,210-240,210-240
1992-08-24 18:00:00,8.226294,223.75009713055715,9.42,224.0,210-240,210-240
1992-08-24 19:00:00,8.549893,224.68295988240624,9.32,222.0,210-240,210-240
1992-08-24 20:00:00,8.259789,225.6182690752364,8.92,225.0,210-240,210-240
1992-08-24 21:00:00,8.022831,224.2201425754568,8.54,221.0,210-240,210-240
1992-08-24 22:00:00,7.9437213,222.26168600326832,6.52,213.0,210-240,210-240
1992-08-24 23:00:00,8.036682,223.36828728126164,7.22,214.0,210-240,210-240
1992-08-25 00:00:00,7.5613837,225.74527900859695,8.96,227.0,210-240,210-240
1992-08-25 01:00:00,7.804924,235.7583267342468,10.63,241.0,210-240,240-270
1992-08-25 02:00:00,7.5045075,239.50015944918712,10.03,241.0,210-240,240-270
1992-08-25 03:00:00,7.206601,244.00807831270288,8.55,251.0,240-270,240-270
1992-08-25 04:00:00,6.3197694,249.43616475563036,7.24,251.0,240-270,240-270
1992-08-25 05:00:00,5.6808767,250.7062697344988,4.45,235.0,240-270,210-240
1992-08-25 06:00:00,5.4321003,249.20908850938176,5.42,246.0,240-270,240-270
1992-08-25 07:00:00,5.3552976,245.26203344848864,6.21,242.0,240-270,240-270
1992-08-25 08:00:00,6.7245083,246.128094812636,6.46,242.0,240-270,240-270
1992-08-25 09:00:00,7.2151575,249.31847977794064,8.05,249.0,240-270,240-270
1992-08-25 10:00:00,7.667467,254.7982833039584,8.27,252.0,240-270,240-270
1992-08-25 11:00:00,7.096535,257.5849867151718,6.55,252.0,240-270,240-270
1992-08-25 12:00:00,6.7389846,255.27693974338845,6.29,244.0,240-270,240-270
1992-08-25 13:00:00,6.9133224,249.91538161982348,6.42,248.0,240-270,240-270
1992-08-25 14:00:00,7.0017653,246.7077810275522,5.42,252.0,240-270,240-270
1992-08-25 15:00:00,6.9175773,244.24459225387963,5.33,253.0,240-270,240-270
1992-08-25 16:00:00,6.6947174,241.91630866506185,4.23,252.0,240-270,240-270
1992-08-25 17:00:00,5.971973,241.28033437727487,3.49,232.0,240-270,210-240
1992-08-25 18:00:00,5.332472,241.23878660908392,4.04,235.0,240-270,210-240
1992-08-25 19:00:00,4.9157434,239.59455461852596,4.87,242.0,210-240,240-270
1992-08-25 20:00:00,4.736141,241.0870966956413,4.04,237.0,240-270,210-240
1992-08-25 21:00:00,4.5170445,241.62274380952664,3.3,225.0,240-270,210-240
1992-08-25 22:00:00,4.717332,242.07268198454017,6.07,259.0,240-270,240-270
1992-08-25 23:00:00,4.137833,237.42484416447977,3.31,241.0,210-240,240-270
1992-08-26 00:00:00,3.7387805,229.1341949226605,2.16,221.0,210-240,210-240
1992-08-26 01:00:00,3.8828597,224.3356528833845,2.27,210.0,210-240,180-210
1992-08-26 02:00:00,4.01597,222.81251590696056,2.43,206.0,210-240,180-210
1992-08-26 03:00:00,3.799652,218.2575631553849,2.91,214.0,210-240,210-240
1992-08-26 04:00:00,4.065693,216.19990066548823,2.39,213.0,210-240,210-240
1992-08-26 05:00:00,4.1161947,214.26350007423704,2.31,203.0,210-240,180-210
1992-08-26 06:00:00,4.453173,201.31044190667035,3.34,197.0,180-210,180-210
1992-08-26 07:00:00,5.4937286,194.70775337175763,7.02,184.0,180-210,180-210
1992-08-26 08:00:00,7.2511773,194.5080093048996,7.09,193.0,180-210,180-210
1992-08-26 09:00:00,9.283376,203.00156815944325,8.18,193.0,180-210,180-210
1992-08-26 10:00:00,9.183754,201.82302746294124,9.08,204.0,180-210,180-210
1992-08-26 11:00:00,9.836645,223.89547997547936,8.08,227.0,210-240,210-240
1992-08-26 12:00:00,9.3729925,242.2835773185575,8.85,228.0,240-270,210-240
1992-08-26 13:00:00,8.1370735,253.56863926421352,8.65,252.0,240-270,240-270
1992-08-26 14:00:00,7.175892,260.3173887079583,7.63,265.0,240-270,240-270
1992-08-26 15:00:00,6.384696,260.7975619005416,6.47,269.0,240-270,240-270
1992-08-26 16:00:00,5.8972692,257.9637153234644,5.66,266.0,240-270,240-270
1992-08-26 17:00:00,5.42044,250.18018423480848,3.9,256.0,240-270,240-270
1992-08-26 18:00:00,4.2902718,237.10785726744757,2.71,217.0,210-240,210-240
1992-08-26 19:00:00,3.1301932,212.25188039127764,2.87,187.0,210-240,180-210
1992-08-26 20:00:00,3.507752,192.67688465958076,3.79,173.0,180-210,150-180
1992-08-26 21:00:00,4.3150487,182.4886681124071,5.95,183.0,180-210,180-210
1992-08-26 22:00:00,6.129119,187.59370625460647,7.33,207.0,180-210,180-210
1992-08-26 23:00:00,7.5712433,194.84259738282597,8.39,189.0,180-210,180-210
1992-08-27 00:00:00,9.1416445,204.2847524941414,9.05,196.0,180-210,180-210
1992-08-27 01:00:00,9.457137,205.22317538278543,10.42,207.0,180-210,180-210
1992-08-27 02:00:00,10.051789,210.2610061729552,10.43,206.0,210-240,180-210
1992-08-27 03:00:00,9.871505,211.9935404619262,9.57,206.0,210-240,180-210
1992-08-27 04:00:00,9.834056,211.3262056658127,10.33,207.0,210-240,180-210
1992-08-27 05:00:00,9.436601,209.3141545240885,10.15,207.0,180-210,180-210
1992-08-27 06:00:00,9.473685,205.45735570732688,10.62,200.0,180-210,180-210
1992-08-27 07:00:00,9.979828,203.2616515282932,7.05,211.0,180-210,210-240
1992-08-27 08:00:00,10.401096,204.8656041764271,7.58,208.0,180-210,180-210
1992-08-27 09:00:00,10.5691185,203.8264841044389,7.1,211.0,180-210,210-240
1992-08-27 10:00:00,10.537571,210.91891557022163,7.16,197.0,210-240,180-210
1992-08-27 11:00:00,10.217949,209.49670930069635,7.35,211.0,180-210,210-240
1992-08-27 12:00:00,10.702508,209.3873845071608,7.45,196.0,180-210,180-210
1992-08-27 13:00:00,10.011949,211.1482482880068,7.66,201.0,210-240,180-210
1992-08-27 14:00:00,9.43192,213.49513113951195,8.25,206.0,210-240,180-210
1992-08-27 15:00:00,9.024595,214.86408883847972,9.18,201.0,210-240,180-210
1992-08-27 16:00:00,8.639223,219.84105127239,11.13,201.0,210-240,180-210
1992-08-27 17:00:00,8.071425,220.82811580435248,9.73,218.0,210-240,210-240
1992-08-27 18:00:00,8.29388,220.4974259501583,8.39,217.0,210-240,210-240
1992-08-27 19:00:00,8.156883,220.26964043558397,8.86,214.0,210-240,210-240
1992-08-27 20:00:00,8.366198,221.8167137385195,7.52,218.0,210-240,210-240
1992-08-27 21:00:00,8.235911,222.48639027953357,7.17,208.0,210-240,180-210
1992-08-27 22:00:00,8.221376,222.53068250108052,7.63,215.0,210-240,210-240
1992-08-27 23:00:00,7.7898517,221.91849202927864,7.12,211.0,210-240,210-240
1992-08-28 00:00:00,7.8745923,220.7661043355875,7.94,210.0,210-240,180-210
1992-08-28 01:00:00,8.045925,223.2522416537549,6.49,208.0,210-240,180-210
1992-08-28 02:00:00,8.39497,225.8039035731464,5.95,208.0,210-240,180-210
1992-08-28 03:00:00,8.209356,229.84159143227345,5.95,210.0,210-240,180-210
1992-08-28 04:00:00,7.705932,234.99191633943587,5.92,213.0,210-240,210-240
1992-08-28 05:00:00,6.6228466,236.5877203976653,4.97,210.0,210-240,180-210
1992-08-28 06:00:00,5.6832833,234.24914315442103,4.57,232.0,210-240,210-240
1992-08-28 07:00:00,5.7028995,235.1716809402473,4.15,232.0,210-240,210-240
1992-08-28 08:00:00,6.5365915,241.18372680884625,5.55,228.0,240-270,210-240
1992-08-28 09:00:00,6.949062,246.26790029570577,5.06,262.0,240-270,240-270
1992-08-28 10:00:00,6.7873383,253.3312405783199,6.47,242.0,240-270,240-270
1992-08-28 11:00:00,6.4885936,259.44913342781354,6.71,252.0,240-270,240-270
1992-08-28 12:00:00,6.148299,266.44546963230243,6.87,267.0,240-270,240-270
1992-08-28 13:00:00,6.0320063,274.97851709043545,7.29,277.0,270-300,270-300
1992-08-28 14:00:00,5.529796,283.88166736037334,6.55,300.0,270-300,270-300
1992-08-28 15:00:00,5.2790504,290.3371274788886,6.82,304.0,270-300,300-330
1992-08-28 16:00:00,5.238176,299.01403206092505,6.12,304.0,270-300,300-330
1992-08-28 17:00:00,5.06865,304.088411621416,4.87,311.0,300-330,300-330
1992-08-28 18:00:00,4.797259,305.92838872315934,4.05,300.0,300-330,270-300
1992-08-28 19:00:00,4.3457723,305.13464966182187,4.44,313.0,300-330,300-330
1992-08-28 20:00:00,4.039028,302.0702670663048,4.05,304.0,300-330,300-330
1992-08-28 21:00:00,3.8290112,297.2383143454062,3.9,306.0,270-300,300-330
1992-08-28 22:00:00,3.41288,291.24448487338094,3.21,311.0,270-300,300-330
1992-08-28 23:00:00,3.2110872,284.7179877427892,3.67,296.0,270-300,270-300
1992-08-29 00:00:00,3.4022324,280.3037746049793,3.56,294.0,270-300,270-300
1992-08-29 01:00:00,2.943838,273.34046444255864,3.76,275.0,270-300,270-300
1992-08-29 02:00:00,2.581324,262.3244458370118,3.41,294.0,240-270,270-300
1992-08-29 03:00:00,2.8295608,257.1449080023916,4.04,265.0,240-270,240-270
1992-08-29 04:00:00,2.9923708,251.62350159371263,3.23,256.0,240-270,240-270
1992-08-29 05:00:00,2.9028137,243.67888847058063,3.66,225.0,240-270,210-240
1992-08-29 06:00:00,3.1361744,231.7949588566754,3.55,217.0,210-240,210-240
1992-08-29 07:00:00,4.0945287,226.70249934133872,2.94,203.0,210-240,180-210
1992-08-29 08:00:00,5.7786884,229.4494421998897,4.79,211.0,210-240,210-240
1992-08-29 09:00:00,6.5274496,227.2285075525309,7.22,206.0,210-240,180-210
1992-08-29 10:00:00,6.350368,218.19508844765855,6.17,204.0,210-240,180-210
1992-08-29 11:00:00,6.9036336,212.2836945000886,8.2,200.0,210-240,180-210
1992-08-29 12:00:00,7.2727356,206.2962953997026,8.54,201.0,180-210,180-210
1992-08-29 13:00:00,7.5953193,198.74677493495685,10.24,193.0,180-210,180-210
1992-08-29 14:00:00,7.670026,186.86130077657148,6.73,191.0,180-210,180-210
1992-08-29 15:00:00,8.282744,183.70954836121305,9.44,187.0,180-210,180-210
1992-08-29 16:00:00,8.575296,181.89652211709205,11.56,187.0,180-210,180-210
1992-08-29 17:00:00,8.81599,180.67068702870867,11.54,177.0,180-210,150-180
1992-08-29 18:00:00,9.641621,178.55558380409772,11.3,177.0,150-180,150-180
1992-08-29 19:00:00,10.194817,176.3866911210528,12.48,169.0,150-180,150-180
1992-08-29 20:00:00,10.280368,171.40469451101856,13.04,168.0,150-180,150-180
1992-08-29 21:00:00,10.929124,161.81685323787323,16.02,177.0,150-180,150-180
1992-08-29 22:00:00,11.983678,170.50753437371242,15.55,176.0,150-180,150-180
1992-08-29 23:00:00,10.943885,195.22610555717205,13.7,193.0,180-210,180-210
1992-08-30 00:00:00,9.664554,204.03890318212623,9.6,206.0,180-210,180-210
1992-08-30 01:00:00,9.161512,204.61701655146751,9.6,200.0,180-210,180-210
1992-08-30 02:00:00,10.012115,208.9786773612387,10.15,191.0,180-210,180-210
1992-08-30 03:00:00,10.888714,209.0923142511521,12.22,203.0,180-210,180-210
1992-08-30 04:00:00,11.189541,211.07333315660557,12.25,203.0,210-240,180-210
1992-08-30 05:00:00,10.681234,225.0857084579374,10.29,217.0,210-240,210-240
1992-08-30 06:00:00,10.345618,240.70510368656696,7.89,225.0,240-270,210-240
1992-08-30 07:00:00,11.758959,255.32238850176225,11.52,259.0,240-270,240-270
1992-08-30 08:00:00,12.335016,266.1711504169552,13.05,276.0,240-270,270-300
1992-08-30 09:00:00,12.248909,268.7022446271845,13.52,277.0,240-270,270-300
1992-08-30 10:00:00,10.6193,272.8270299801775,13.12,280.0,270-300,270-300
1992-08-30 11:00:00,10.471928,270.52676853429,11.49,283.0,270-300,270-300
1992-08-30 12:00:00,9.57705,265.31117679261297,7.68,291.0,240-270,270-300
1992-08-30 13:00:00,9.5934925,261.9087154089034,10.27,277.0,240-270,270-300
1992-08-30 14:00:00,9.592486,260.93762389031644,10.93,269.0,240-270,240-270
1992-08-30 15:00:00,9.381846,257.4281561039343,10.18,270.0,240-270,240-270
1992-08-30 16:00:00,8.875813,253.7561777386217,8.55,263.0,240-270,240-270
1992-08-30 17:00:00,8.699123,253.46496352731512,8.13,259.0,240-270,240-270
1992-08-30 18:00:00,8.015904,254.3229258645952,7.9,253.0,240-270,240-270
1992-08-30 19:00:00,6.697017,253.14419438980065,5.39,235.0,240-270,210-240
1992-08-30 20:00:00,5.697065,251.70357449373205,2.77,221.0,240-270,210-240
1992-08-30 21:00:00,4.891548,248.20413982161728,3.53,218.0,240-270,210-240
1992-08-30 22:00:00,4.2838917,242.0350362985537,4.46,224.0,240-270,210-240
1992-08-30 23:00:00,3.8757594,243.65782906373585,3.72,231.0,240-270,210-240
1992-08-31 00:00:00,3.3343384,241.5972499352636,3.56,217.0,240-270,210-240
1992-08-31 01:00:00,2.9548717,240.22516141731813,3.16,208.0,240-270,180-210
1992-08-31 02:00:00,2.7542715,242.98352653831063,4.0,207.0,240-270,180-210
1992-08-31 03:00:00,2.702974,248.9050126196724,3.79,221.0,240-270,210-240
1992-08-31 04:00:00,2.5300756,254.7545188133344,4.02,239.0,240-270,210-240
1992-08-31 05:00:00,2.4978127,266.5189889043387,1.99,282.0,240-270,270-300
1992-08-31 06:00:00,2.8369823,278.8720418257192,3.38,263.0,270-300,240-270
1992-08-31 07:00:00,3.8032343,285.0004569584165,3.79,249.0,270-300,240-270
1992-08-31 08:00:00,4.487891,292.6326523203241,3.66,245.0,270-300,240-270
1992-08-31 09:00:00,4.862934,294.6939220755153,4.24,307.0,270-300,300-330
1992-08-31 10:00:00,5.6594615,288.94203436324017,6.75,307.0,270-300,300-330
1992-08-31 11:00:00,6.222569,287.0917314484688,6.42,308.0,270-300,300-330
1992-08-31 12:00:00,6.7481513,286.61813739077485,6.95,306.0,270-300,300-330
1992-08-31 13:00:00,7.085461,284.3521265804582,7.18,298.0,270-300,270-300
1992-08-31 14:00:00,7.592743,281.0665397617349,8.45,293.0,270-300,270-300
1992-08-31 15:00:00,8.29365,278.33664228362977,8.13,276.0,270-300,270-300
1992-08-31 16:00:00,8.792483,275.53453111112145,8.97,273.0,270-300,270-300
1992-08-31 17:00:00,8.618705,274.6769258704504,9.51,277.0,270-300,270-300
1992-08-31 18:00:00,8.4715395,277.44286984472336,10.52,283.0,270-300,270-300
1992-08-31 19:00:00,8.003529,280.5222356556193,10.19,289.0,270-300,270-300
1992-08-31 20:00:00,7.7953014,283.9915453830392,8.37,291.0,270-300,270-300
1992-08-31 21:00:00,7.4490004,284.1757086630209,8.58,287.0,270-300,270-300
1992-08-31 22:00:00,7.8166394,280.79076983051726,8.45,284.0,270-300,270-300
1992-08-31 23:00:00,7.609933,280.9109495635395,9.31,291.0,270-300,270-300
1992-09-01 00:00:00,7.368609,282.5406563051876,8.59,290.0,270-300,270-300
1992-09-01 01:00:00,6.8325176,280.6063335377221,7.9,290.0,270-300,270-300
1992-09-01 02:00:00,6.910412,276.58157084129573,6.32,283.0,270-300,270-300
1992-09-01 03:00:00,7.130642,272.1923460477567,6.42,276.0,270-300,270-300
1992-09-01 04:00:00,7.1583786,271.32041903424243,6.43,276.0,270-300,270-300
1992-09-01 05:00:00,6.8105955,271.690140882478,6.11,277.0,270-300,270-300
1992-09-01 06:00:00,6.8905973,270.7159725073225,5.99,277.0,270-300,270-300
1992-09-01 07:00:00,6.6485114,267.3967569315328,3.79,249.0,240-270,240-270
1992-09-01 08:00:00,6.576942,261.84860580661643,6.11,244.0,240-270,240-270
1992-09-01 09:00:00,7.0027494,257.95009763835395,7.96,249.0,240-270,240-270
1992-09-01 10:00:00,7.5326257,255.8452644480485,7.85,251.0,240-270,240-270
1992-09-01 11:00:00,7.7301188,254.617942158454,7.59,245.0,240-270,240-270
1992-09-01 12:00:00,8.04527,255.4119978065953,9.66,252.0,240-270,240-270
1992-09-01 13:00:00,8.057782,252.7641385920709,8.04,251.0,240-270,240-270
1992-09-01 14:00:00,7.907571,253.12320312877063,7.4,245.0,240-270,240-270
1992-09-01 15:00:00,7.0581555,249.45273542809247,6.41,241.0,240-270,240-270
1992-09-01 16:00:00,6.149909,242.857996654926,5.99,237.0,240-270,210-240
1992-09-01 17:00:00,5.5863132,232.9254045905074,3.86,222.0,210-240,210-240
1992-09-01 18:00:00,5.4853725,225.0926173440218,5.24,196.0,210-240,180-210
1992-09-01 19:00:00,5.8433924,217.5526918264036,3.95,189.0,210-240,180-210
1992-09-01 20:00:00,6.2612915,208.06082839586395,6.53,194.0,180-210,180-210
1992-09-01 21:00:00,7.092342,197.42991349968628,9.69,197.0,180-210,180-210
1992-09-01 22:00:00,8.871437,188.14128612571855,10.53,200.0,180-210,180-210
1992-09-01 23:00:00,10.054395,192.34637068470684,12.73,193.0,180-210,180-210
1992-09-02 00:00:00,10.310985,198.52114417127996,11.9,189.0,180-210,180-210
1992-09-02 01:00:00,10.010981,201.5094516120349,10.08,197.0,180-210,180-210
1992-09-02 02:00:00,9.3136,206.05387665398624,8.82,201.0,180-210,180-210
1992-09-02 03:00:00,8.865404,209.2571718725891,7.9,207.0,180-210,180-210
1992-09-02 04:00:00,8.426336,214.2631916521709,6.75,210.0,210-240,180-210
1992-09-02 05:00:00,7.3035164,226.0454421312649,5.86,229.0,210-240,210-240
1992-09-02 06:00:00,6.471256,240.77216113732825,5.64,235.0,240-270,210-240
1992-09-02 07:00:00,6.3265567,250.373988307408,4.31,229.0,240-270,210-240
1992-09-02 08:00:00,5.6345253,247.7302532693609,6.19,235.0,240-270,210-240
1992-09-02 09:00:00,5.877348,245.4207710619945,7.6,244.0,240-270,240-270
1992-09-02 10:00:00,6.669066,247.40116087709043,9.36,252.0,240-270,240-270
1992-09-02 11:00:00,7.498951,244.2933513307289,9.41,249.0,240-270,240-270
1992-09-02 12:00:00,8.550043,243.75143594008492,8.57,245.0,240-270,240-270
1992-09-02 13:00:00,9.290542,244.59095093299257,9.93,245.0,240-270,240-270
1992-09-02 14:00:00,9.191352,246.0894072553289,10.5,241.0,240-270,240-270
1992-09-02 15:00:00,9.255522,247.3587523105278,9.46,234.0,240-270,210-240
1992-09-02 16:00:00,8.7641535,249.41750861603,10.57,248.0,240-270,240-270
1992-09-02 17:00:00,9.239207,253.40847897261887,10.04,251.0,240-270,240-270
1992-09-02 18:00:00,9.245866,257.6466879944745,7.68,255.0,240-270,240-270
1992-09-02 19:00:00,8.275034,264.11547283808187,8.54,272.0,240-270,270-300
1992-09-02 20:00:00,8.128376,276.9047144765159,7.19,284.0,270-300,270-300
1992-09-02 21:00:00,8.1949625,289.186884285343,7.75,297.0,270-300,270-300
1992-09-02 22:00:00,8.240885,293.06686690880184,8.3,298.0,270-300,270-300
1992-09-02 23:00:00,8.193604,297.35625378720835,8.29,310.0,270-300,300-330
1992-09-03 00:00:00,7.757597,299.7366914412024,9.25,306.0,270-300,300-330
1992-09-03 01:00:00,7.17692,300.609627670414,7.65,310.0,300-330,300-330
1992-09-03 02:00:00,6.688748,296.4396235960759,8.02,304.0,270-300,300-330
1992-09-03 03:00:00,6.580749,292.5889792449931,8.26,306.0,270-300,300-330
1992-09-03 04:00:00,6.3580112,286.33549676765995,5.71,298.0,270-300,270-300
1992-09-03 05:00:00,6.391694,280.77699275988584,6.61,291.0,270-300,270-300
1992-09-03 06:00:00,6.4726667,277.8956317932211,5.62,291.0,270-300,270-300
1992-09-03 07:00:00,6.913893,276.45995073197827,6.71,284.0,270-300,270-300
1992-09-03 08:00:00,7.4537845,277.097327481183,7.46,283.0,270-300,270-300
1992-09-03 09:00:00,8.28797,277.7035209511307,8.82,282.0,270-300,270-300
1992-09-03 10:00:00,9.207962,272.34203944608606,6.46,283.0,270-300,270-300
1992-09-03 11:00:00,9.420111,275.5746952666427,9.59,272.0,270-300,270-300
1992-09-03 12:00:00,9.014052,277.18665257832805,10.25,277.0,270-300,270-300
1992-09-03 13:00:00,8.626321,276.4864975606849,10.88,283.0,270-300,270-300
1992-09-03 14:00:00,8.71299,277.21932644203264,10.42,284.0,270-300,270-300
1992-09-03 15:00:00,8.806159,278.08429531783827,10.73,277.0,270-300,270-300
1992-09-03 16:00:00,8.846979,279.2566057673103,8.57,279.0,270-300,270-300
1992-09-03 17:00:00,9.006351,280.44645255467753,10.39,286.0,270-300,270-300
1992-09-03 18:00:00,8.541657,283.0642199103371,11.78,310.0,270-300,300-330
1992-09-03 19:00:00,8.289188,288.6294885495032,7.98,298.0,270-300,270-300
1992-09-03 20:00:00,8.121095,293.4107955549747,9.0,298.0,270-300,270-300
1992-09-03 21:00:00,8.1279,299.4999960368856,9.72,325.0,270-300,300-330
1992-09-03 22:00:00,8.989593,306.4264843694154,10.0,321.0,300-330,300-330
1992-09-03 23:00:00,8.743568,309.8979196763749,9.72,317.0,300-330,300-330
1992-09-04 00:00:00,8.404395,314.4307687425734,9.12,317.0,300-330,300-330
1992-09-04 01:00:00,8.008272,316.9795568036615,9.85,332.0,300-330,330-360
1992-09-04 02:00:00,7.6323895,316.57670348678687,8.92,328.0,300-330,300-330
1992-09-04 03:00:00,7.6020646,315.7894403993188,7.47,318.0,300-330,300-330
1992-09-04 04:00:00,7.310406,314.0328205429357,9.02,321.0,300-330,300-330
1992-09-04 05:00:00,7.2381516,313.37656617466695,8.5,322.0,300-330,300-330
1992-09-04 06:00:00,7.2127433,313.702637621702,8.33,324.0,300-330,300-330
1992-09-04 07:00:00,7.6226172,317.57980680190724,9.46,318.0,300-330,300-330
1992-09-04 08:00:00,7.929577,321.7554747088472,9.9,325.0,300-330,300-330
1992-09-04 09:00:00,8.058486,323.9645847756491,10.76,329.0,300-330,300-330
1992-09-04 10:00:00,7.789508,323.9421262998956,10.46,328.0,300-330,300-330
1992-09-04 11:00:00,7.668102,324.2127392894528,9.25,335.0,300-330,330-360
1992-09-04 12:00:00,7.5122027,323.8460304179628,7.78,328.0,300-330,300-330
1992-09-04 13:00:00,7.1082845,320.99535830157686,7.65,325.0,300-330,300-330
1992-09-04 14:00:00,6.7183294,318.55980243431213,7.44,314.0,300-330,300-330
1992-09-04 15:00:00,6.2827597,313.8629297770032,6.77,317.0,300-330,300-330
1992-09-04 16:00:00,6.0966687,310.0653413803874,6.55,317.0,300-330,300-330
1992-09-04 17:00:00,5.692115,305.5183106627479,5.29,307.0,300-330,300-330
1992-09-04 18:00:00,4.835636,300.5703104744906,4.32,303.0,300-330,300-330
1992-09-04 19:00:00,4.0588503,294.3764725744787,3.9,298.0,270-300,270-300
1992-09-04 20:00:00,3.4338841,290.29913011563315,4.59,296.0,270-300,270-300
1992-09-04 21:00:00,2.8934326,285.3006932113268,4.69,289.0,270-300,270-300
1992-09-04 22:00:00,2.8879266,278.0299025053433,3.9,283.0,270-300,270-300
1992-09-04 23:00:00,2.7346976,276.4006184550837,4.11,284.0,270-300,270-300
1992-09-05 00:00:00,2.488433,275.4288106928193,3.92,283.0,270-300,270-300
1992-09-05 01:00:00,2.22765,266.8247012933421,3.44,276.0,240-270,270-300
1992-09-05 02:00:00,2.2297697,263.05301239280715,3.12,260.0,240-270,240-270
1992-09-05 03:00:00,2.1655931,256.7488077610484,3.36,272.0,240-270,270-300
1992-09-05 04:00:00,2.0874765,251.5770769732752,3.03,241.0,240-270,240-270
1992-09-05 05:00:00,1.9614301,253.4232029860468,3.57,234.0,240-270,210-240
1992-09-05 06:00:00,1.6403626,250.11871792928173,3.1,231.0,240-270,210-240
1992-09-05 07:00:00,1.8309734,233.24251706673107,2.48,214.0,210-240,210-240
1992-09-05 08:00:00,2.0273397,234.1172658414376,2.85,210.0,210-240,180-210
1992-09-05 09:00:00,2.8233984,239.80901289417912,3.76,238.0,210-240,210-240
1992-09-05 10:00:00,3.5589523,228.59796825232263,3.71,242.0,210-240,240-270
1992-09-05 11:00:00,3.5243778,213.26054058268636,3.52,213.0,210-240,210-240
1992-09-05 12:00:00,3.8950686,211.11251081358205,3.52,199.0,210-240,180-210
1992-09-05 13:00:00,4.5514665,208.66732333467837,4.15,196.0,180-210,180-210
1992-09-05 14:00:00,4.778825,204.0304401655211,4.94,176.0,180-210,150-180
1992-09-05 15:00:00,4.87568,198.4622621621722,5.15,170.0,180-210,150-180
1992-09-05 16:00:00,4.6483603,188.07967457588416,6.35,176.0,180-210,150-180
1992-09-05 17:00:00,4.973374,174.55717704131422,5.3,182.0,150-180,180-210
1992-09-05 18:00:00,5.623713,170.08170457585877,7.3,169.0,150-180,150-180
1992-09-05 19:00:00,5.906611,167.4613688518689,7.35,169.0,150-180,150-180
1992-09-05 20:00:00,6.6297474,167.38024519606907,10.35,173.0,150-180,150-180
1992-09-05 21:00:00,7.2380714,167.31493989665157,10.9,168.0,150-180,150-180
1992-09-05 22:00:00,8.320126,170.06604049986348,12.47,163.0,150-180,150-180
1992-09-05 23:00:00,8.357439,168.78548580898766,11.96,162.0,150-180,150-180
1992-09-06 00:00:00,8.2818575,167.52822315584697,11.63,160.0,150-180,150-180
1992-09-06 01:00:00,8.404465,170.35059814206335,10.85,158.0,150-180,150-180
1992-09-06 02:00:00,7.8221407,173.63443830498977,8.65,156.0,150-180,150-180
1992-09-06 03:00:00,6.507021,175.3261481879943,5.95,152.0,150-180,150-180
1992-09-06 04:00:00,5.44647,194.51354948023825,3.47,175.0,180-210,150-180
1992-09-06 05:00:00,5.472135,215.544128652374,3.38,211.0,210-240,210-240
1992-09-06 06:00:00,5.9839773,216.81816482856237,4.76,225.0,210-240,210-240
1992-09-06 07:00:00,6.383021,211.68569243912188,4.58,215.0,210-240,210-240
1992-09-06 08:00:00,7.490287,209.5533939723954,5.34,208.0,180-210,180-210
1992-09-06 09:00:00,8.015553,211.2743541221612,6.51,204.0,210-240,180-210
1992-09-06 10:00:00,8.380193,212.7817687515572,6.96,210.0,210-240,180-210
1992-09-06 11:00:00,9.076723,210.5889850368192,7.78,206.0,210-240,180-210
1992-09-06 12:00:00,9.467011,207.62936270662635,7.59,204.0,180-210,180-210
1992-09-06 13:00:00,9.876492,203.8099792033578,8.81,200.0,180-210,180-210
1992-09-06 14:00:00,10.773838,202.5615519805466,10.43,196.0,180-210,180-210
1992-09-06 15:00:00,10.499752,199.3838146807171,11.29,191.0,180-210,180-210
1992-09-06 16:00:00,10.687051,197.1940002198975,10.43,190.0,180-210,180-210
1992-09-06 17:00:00,9.826341,191.83864461704687,9.94,190.0,180-210,180-210
1992-09-06 18:00:00,10.505026,193.1497190790312,11.52,190.0,180-210,180-210
1992-09-06 19:00:00,10.392552,195.20936880385744,11.58,193.0,180-210,180-210
1992-09-06 20:00:00,9.998969,203.36109129375947,12.34,237.0,180-210,210-240
1992-09-06 21:00:00,9.1598835,218.43754466344072,6.99,215.0,210-240,210-240
