ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,prediction,longterm_target_estimate
2020-05-18 01:00:00,6.0,270.0,8.63396,244.67443,240-270,240-270,8.488434263162091,8.814451893958033
2020-05-18 02:00:00,6.0,270.0,8.07265,252.67432,240-270,240-270,7.796794660825753,8.814451893958033
2020-05-18 03:00:00,6.0,270.0,7.01804,251.05309,240-270,240-270,7.4584302349004865,8.814451893958033
2020-05-18 04:00:00,5.0,270.0,6.83104,244.96386,240-270,240-270,7.2442866035943165,7.84912872512444
2020-05-18 05:00:00,4.0,280.0,7.81143,256.3923,270-300,240-270,7.306424101244585,6.150439547549897
2020-05-18 06:00:00,5.0,280.0,8.43427,256.45909,270-300,240-270,7.824568608215339,7.230511057614216
2020-05-18 07:00:00,5.0,280.0,8.19996,258.03776,270-300,240-270,7.385720859905158,7.230511057614216
2020-05-18 08:00:00,6.0,280.0,7.04163,264.24717,270-300,240-270,7.512849286699845,8.310582567678534
2020-05-18 09:00:00,4.0,280.0,6.79264,258.52433,270-300,240-270,7.647410783975322,6.150439547549897
2020-05-18 10:00:00,5.0,280.0,6.62935,244.1035,270-300,240-270,7.579410651926888,7.230511057614216
2020-05-18 11:00:00,5.0,260.0,6.51812,246.75872,240-270,240-270,6.918496117966917,7.84912872512444
2020-05-18 12:00:00,5.0,280.0,8.09586,254.65739,270-300,240-270,7.4150159617950315,7.230511057614216
2020-05-18 13:00:00,5.0,280.0,7.16632,255.32729,270-300,240-270,7.799043214254873,7.230511057614216
2020-05-18 14:00:00,5.0,270.0,7.15979,244.51549,240-270,240-270,8.223912325985836,7.84912872512444
2020-05-18 15:00:00,6.0,270.0,8.42744,248.92413,240-270,240-270,8.394522692844987,8.814451893958033
2020-05-18 16:00:00,6.0,280.0,8.04298,253.79189,270-300,240-270,8.634723505132005,8.310582567678534
2020-05-18 17:00:00,6.0,280.0,8.28473,255.64575,270-300,240-270,8.456125489602371,8.310582567678534
2020-05-18 18:00:00,6.0,280.0,7.37206,252.0138,270-300,240-270,8.15260631076501,8.310582567678534
2020-05-18 19:00:00,5.0,280.0,7.04278,251.28239,270-300,240-270,7.672614837505367,7.230511057614216
2020-05-18 20:00:00,5.0,280.0,7.66141,250.50815,270-300,240-270,6.997389221828902,7.230511057614216
2020-05-18 21:00:00,5.0,280.0,6.4347,250.40421,270-300,240-270,6.747599987504409,7.230511057614216
2020-05-18 22:00:00,4.0,260.0,6.67471,244.78644,240-270,240-270,6.727255587605132,6.883805556290848
2020-05-18 23:00:00,4.0,260.0,6.39109,244.04771,240-270,240-270,7.025547750116243,6.883805556290848
2020-05-18 00:00:00,4.0,260.0,8.47897,232.4342,240-270,210-240,7.484905765082992,6.883805556290848
2020-05-19 01:00:00,4.0,270.0,6.90076,244.67534,240-270,240-270,7.661835888649296,6.883805556290848
2020-05-19 02:00:00,5.0,270.0,6.63801,245.08078,240-270,240-270,7.6001914207792165,7.84912872512444
2020-05-19 03:00:00,5.0,270.0,7.49315,246.8325,240-270,240-270,7.586221705556169,7.84912872512444
2020-05-19 04:00:00,5.0,290.0,6.86771,257.04939,270-300,240-270,7.4656085991674885,7.230511057614216
2020-05-19 05:00:00,5.0,280.0,6.99499,255.44135,270-300,240-270,7.4454958125746975,7.230511057614216
2020-05-19 06:00:00,5.0,280.0,8.41043,267.50669,270-300,240-270,6.967964545897038,7.230511057614216
2020-05-19 07:00:00,5.0,290.0,7.60159,271.88231,270-300,270-300,6.871643204084634,7.230511057614216
2020-05-19 08:00:00,4.0,300.0,6.36617,272.48603,270-300,270-300,6.431599055029251,6.150439547549897
2020-05-19 09:00:00,4.0,290.0,5.43116,272.33736,270-300,270-300,5.844600330532635,6.150439547549897
2020-05-19 10:00:00,4.0,300.0,5.35585,272.77941,270-300,270-300,5.438557705587303,6.150439547549897
2020-05-19 11:00:00,3.0,300.0,4.59374,270.95557,270-300,270-300,4.980305347389303,5.070368037485578
2020-05-19 12:00:00,3.0,300.0,3.74884,276.0449,270-300,270-300,5.0657987422785435,5.070368037485578
2020-05-19 13:00:00,3.0,320.0,3.51191,271.63109,300-330,270-300,4.549638789145284,4.630131951533024
2020-05-19 14:00:00,3.0,300.0,3.32324,257.68666,270-300,240-270,3.994710297664284,5.070368037485578
2020-05-19 15:00:00,2.0,320.0,3.2578,272.45541,300-330,270-300,3.7276506345933327,3.48926399734032
2020-05-19 16:00:00,2.0,290.0,3.1073,276.33469,270-300,270-300,3.731781220824239,3.99029652742126
2020-05-19 17:00:00,1.0,290.0,4.54661,263.11763,270-300,240-270,4.1068077027657885,2.9102250173569413
2020-05-19 18:00:00,2.0,270.0,4.39109,263.08128,240-270,240-270,3.8889141009806045,4.953159218623663
2020-05-19 19:00:00,3.0,290.0,4.22289,279.76211,270-300,270-300,3.8151975831008387,5.070368037485578
2020-05-19 20:00:00,2.0,320.0,3.16974,291.54181,300-330,270-300,3.4360863302909426,3.48926399734032
2020-05-19 21:00:00,2.0,320.0,2.21191,304.75542,300-330,300-330,3.2105151343183636,3.48926399734032
2020-05-19 22:00:00,2.0,320.0,2.27171,292.33695,300-330,270-300,4.5217298703558875,3.48926399734032
2020-05-19 23:00:00,2.0,320.0,2.28764,273.57692,300-330,270-300,4.355948957011194,3.48926399734032
2020-05-19 00:00:00,1.0,360.0,6.66886,243.62112,330-360,240-270,3.977204546083674,2.8821038432872887
2020-05-20 01:00:00,2.0,270.0,2.70138,257.63004,240-270,240-270,3.9624640869031036,4.953159218623663
2020-05-20 02:00:00,2.0,280.0,1.83611,283.3195,270-300,270-300,3.911630799881028,3.99029652742126
2020-05-20 03:00:00,2.0,290.0,1.37999,278.1073,270-300,270-300,2.9664859542816586,3.99029652742126
2020-05-20 04:00:00,2.0,280.0,0.74299,115.37307,270-300,90-120,3.2186117419989393,3.99029652742126
2020-05-20 05:00:00,2.0,330.0,0.96869,190.81694,300-330,180-210,3.112909824895293,3.48926399734032
2020-05-20 06:00:00,1.0,30.0,2.14564,185.146,0-30,180-210,3.2115918660362146,3.00000464198711
2020-05-20 08:00:00,1.0,220.0,3.13218,195.69193,210-240,180-210,3.2086175895035627,3.81984020783356
2020-05-20 09:00:00,1.0,210.0,4.48046,205.65908,180-210,180-210,3.898924904878886,3.739902808863952
2020-05-20 10:00:00,2.0,220.0,2.77384,185.70499,210-240,180-210,3.4687019888378066,4.752869958888629
2020-05-20 11:00:00,2.0,190.0,3.35868,189.69395,180-210,180-210,3.423464008477762,4.687674901017859
2020-05-20 12:00:00,2.0,180.0,3.44405,190.49391,150-180,180-210,3.570773651597512,4.679692336364269
2020-05-20 13:00:00,2.0,210.0,2.6851,173.82127,180-210,150-180,3.3189704530245483,4.687674901017859
2020-05-20 14:00:00,2.0,170.0,3.64872,181.72796,150-180,180-210,3.416296150996851,4.679692336364269
2020-05-20 15:00:00,2.0,170.0,3.19017,183.48069,150-180,180-210,3.69038560928082,4.679692336364269
2020-05-20 16:00:00,2.0,170.0,2.61532,159.16396,150-180,150-180,3.7703988166571603,4.679692336364269
2020-05-20 17:00:00,2.0,140.0,2.61995,154.14164,120-150,150-180,3.85470767587873,5.087180560398815
2020-05-20 18:00:00,1.0,170.0,3.65221,142.59199,150-180,120-150,4.088944751611844,3.8101082683475647
2020-05-20 19:00:00,1.0,170.0,4.0769,142.19765,150-180,120-150,4.192450505853261,3.8101082683475647
2020-05-20 20:00:00,1.0,150.0,4.03701,138.84024,120-150,120-150,4.44698761177757,4.266447404077227
2020-05-20 21:00:00,2.0,150.0,4.56064,135.59731,120-150,120-150,4.630274022893871,5.087180560398815
2020-05-20 22:00:00,2.0,140.0,4.3733,141.51162,120-150,120-150,5.200393303466866,5.087180560398815
2020-05-20 23:00:00,3.0,150.0,4.64273,137.6624,120-150,120-150,5.49022204716474,5.907913716720403
2020-05-20 00:00:00,3.0,140.0,2.02901,280.0552,120-150,270-300,5.890565336431222,5.907913716720403
2020-05-21 01:00:00,3.0,130.0,6.25818,118.51933,120-150,90-120,5.990918820803212,5.907913716720403
2020-05-21 02:00:00,4.0,130.0,6.54835,119.62651,120-150,90-120,5.9520514795134725,6.728646873041991
2020-05-21 03:00:00,3.0,130.0,6.26322,121.0061,120-150,120-150,5.838134711978287,5.907913716720403
2020-05-21 04:00:00,4.0,130.0,6.30955,123.34567,120-150,120-150,5.890224949886911,6.728646873041991
2020-05-21 05:00:00,4.0,130.0,6.54459,116.36265,120-150,90-120,5.979268977825509,6.728646873041991
2020-05-21 06:00:00,4.0,140.0,7.32976,119.77691,120-150,90-120,5.743717981641741,6.728646873041991
2020-05-21 07:00:00,3.0,140.0,6.72357,122.58629,120-150,120-150,5.766222563100031,5.907913716720403
2020-05-21 08:00:00,3.0,160.0,6.70265,125.05873,150-180,120-150,5.666531524663506,5.549276404380973
2020-05-21 09:00:00,3.0,140.0,6.75788,124.45813,120-150,120-150,5.305436235233326,5.907913716720403
2020-05-21 10:00:00,3.0,130.0,7.26292,123.80871,120-150,120-150,5.245772442489752,5.907913716720403
2020-05-21 11:00:00,3.0,160.0,5.73796,131.60405,150-180,120-150,5.147715454120364,5.549276404380973
2020-05-21 12:00:00,3.0,150.0,6.91166,118.13,120-150,90-120,6.752443688664263,5.907913716720403
2020-05-21 13:00:00,3.0,120.0,8.97418,109.49038,90-120,90-120,7.183492741700446,5.067377009865988
2020-05-21 14:00:00,7.0,120.0,7.36815,107.15819,90-120,90-120,7.300076648567654,8.558340644520168
2020-05-21 15:00:00,5.0,130.0,7.45697,112.64667,120-150,90-120,7.565750930818304,7.549380029363579
2020-05-21 16:00:00,4.0,120.0,6.77081,112.41252,90-120,90-120,7.329963158903839,5.940117918529533
2020-05-21 17:00:00,5.0,120.0,6.40741,112.39696,90-120,90-120,6.6692488123804194,6.812858827193079
